id,wei,KV1,KV2,KV3,KV4,KV5,KV6,KV7,KV8,KV9,KV10,KV11,KV12,KV13,KV14,KV15,KV16,KV17,KV18,KV19,KV20,KV21,KV22,KV23,KV24,KV25,KV26,KV27,KV28,KV29,KV30,KV31,KV32,KV33,KV34,KV35,KV36,KV37,KV38,KV39,KV40,KV41,KV42,KV43,KV44,KV45,KV46,KV47,KV48,KV49,KV50,KV51,KV52,none
384,1,2.83380627,3.50808307,3.89964083,3.44852911,3.64483523,4.23166951,4.23104689,3.82321924,5.03661758,3.14466297,3.89303857,3.26582964,3.51680296,3.1852503,3.94217522,4.04217656,3.42332339,3.83228208,3.82072821,3.6005599,3.06756452,3.32842467,4.71054943,3.75659411,4.5264745,3.88507716,4.27815448,1.63241334,3.34262766,3.58628582,3.95304868,4.18349334,4.37488818,3.61423556,3.61003485,4.44258823,3.87179548,4.69108185,5.2953733,4.76666953,3.58794674,4.93382435,3.92403179,3.58908945,3.24438772,4.11563517,3.58144838,3.8869323,3.37456656,3.23629335,3.02573743,0,0
390,1,2.20092691,3.5969431,2.30262972,2.77210595,1.82836595,2.39977261,2.62635148,3.00983192,3.33027187,1.28561227,1.74940745,1.30221787,1.65058977,3.19154823,2.44615111,3.47941082,2.69788419,3.74325527,3.48469844,2.82731389,2.82775565,3.19578931,4.26334348,2.72816407,3.22231549,2.91882872,3.20865517,0.60387747,2.29597187,1.45911117,2.0416637,2.49771141,2.43710926,2.56849091,2.57532832,3.43291121,2.08419013,4.25505081,4.07962662,2.67054226,2.52703432,3.85215077,3.10981886,3.38624986,2.89764736,4.10090535,2.61594488,2.61729139,3.62574241,1.94005518,1.33183587,0,0
392,1,2.51963217,2.93999105,2.93779703,3.02281812,3.37985283,3.53219694,4.41217152,3.6134534,4.36018001,1.97352185,3.49744958,2.77298381,3.48613467,2.64183208,3.65257073,4.27842941,2.89180927,3.119044,3.13040443,2.01910025,1.41718494,2.56166404,3.38798994,2.62349211,2.86951852,2.4582972,2.87054375,1.23925528,2.47550337,3.71672015,4.63186542,3.95821686,3.77963098,3.19972711,3.47850104,3.92799906,3.80425186,3.86328886,3.61707147,3.47303615,2.89665392,3.87988921,3.3595951,2.96826159,2.65986583,3.82843077,2.96688782,3.21772911,2.69657964,2.68331311,2.19249277,0,0
393,1,1.11378883,0.24888661,-1.22115655,0.03649917,-1.62517832,-1.17083917,-0.39980817,-0.23150104,-1.86169379,-1.06773107,-1.43898997,-0.91098455,-1.09729563,0.29878903,-0.66569379,-0.33707076,-1.60041417,0.69664742,0.7953105,-0.59504241,-0.09052515,1.18114927,0.45870113,-1.2111415,-1.35059641,-0.03666105,-0.76139868,0.07081332,-0.79930377,-0.62635913,-0.95189084,-0.711898,-1.35180995,-0.04286577,-0.04613579,-1.29681625,0.15667438,-1.7124754,-1.5251281,-1.45841562,-0.5211766,-1.31730204,-0.0784528,0.02021548,0.37577827,-0.90299383,0.47488585,-0.53264247,-0.76458887,-0.64352503,-0.60489969,0,0
395,1,-1.35577386,-2.04489499,-3.12243986,-2.24878004,-3.42212712,-4.04553032,-2.3734894,-2.18126539,-4.2497625,-3.74581412,-3.45275898,-2.9908405,-3.1580965,-1.68441459,-2.64360655,-2.64577608,-3.34406762,-2.32846428,-1.97229555,-3.33107652,-2.84333174,-0.67257028,-3.50969113,-3.44232151,-4.27273292,-2.58245575,-3.39091925,-1.41878981,-3.34191496,-1.98104771,-3.49054492,-1.90352871,-3.20898657,-2.17877077,-2.12792703,-3.20925262,-1.19415142,-4.4826598,-3.46397511,-3.46732838,-2.47621963,-3.98633714,-2.92446455,-1.6833871,-1.98072679,-3.25428507,-2.42044355,-3.18923949,-3.19627795,-3.03703325,-2.46190014,0,0
398,1,2.10487304,3.16914818,2.28477848,2.71440342,1.23493014,1.95482174,2.94559531,3.32115112,3.19642161,0.59500186,1.64172924,0.85760368,1.51569317,3.11862334,2.49881512,3.0940534,2.38837072,2.73464152,2.98380703,2.28742628,2.75745861,4.06512864,4.1031291,2.73054325,2.60720965,2.71126655,2.89564981,0.57957936,2.47010686,1.80765354,2.65726872,2.48406244,2.83567486,2.58475158,3.03979865,3.35290899,2.17801306,4.6046058,3.82482606,2.52799158,2.75176653,3.91832246,4.01540337,3.51787327,2.70157628,4.17017291,2.76208041,2.89979671,2.269491,2.32012591,0.90064361,0,0
401,1,-1.05917876,-0.81518323,-1.459657,-1.48921653,-2.64466928,-3.0471121,-1.19596931,-1.32565921,-1.83004032,-2.69560602,-2.05671357,-1.97662562,-2.81396523,-1.36654729,-1.83860778,-0.75897775,-1.9578178,-1.38611508,-1.20970095,-2.29794519,-2.46362829,0.29129341,-1.68417289,-2.21953443,-2.33017815,-1.72139952,-1.79252808,-1.97650377,-1.69132973,-1.64856143,-2.1196578,-0.93873585,-1.5872458,-1.71131858,-0.81063052,-1.10937209,-0.53532414,-1.83457909,-1.30688541,-1.45071233,-2.7165581,-1.61721519,-1.51793724,-1.02715448,-1.97448964,-0.69129854,-2.00218464,-2.13264098,-1.90329844,-2.68709253,-2.34222476,0,0
402,1,1.08475386,2.16708719,0.94029548,1.76585478,-0.07907807,0.56227969,1.35290398,1.84784361,1.76611754,-0.05527925,0.27563732,-0.41755049,-0.07875576,2.21535172,1.39416137,1.14013243,0.65819026,2.06533108,2.56430245,1.38668744,2.25643493,2.82501356,2.94851114,1.6276819,1.29311412,2.05353338,2.14083081,0.01095344,1.03264403,0.33474035,0.91175668,1.51248578,1.02494013,1.43955572,1.42063954,1.98845244,1.05383821,2.03857218,2.5914393,1.35343295,1.81345388,2.45692598,2.49342553,2.27761684,2.00754144,2.64945496,1.50879287,1.34652745,0.60359542,0.54982833,0.02979464,0,0
403,1,3.53154538,3.69498794,4.63747174,3.93236448,5.65729943,5.98836363,5.33416327,4.44346463,6.63266928,3.99424239,5.87044274,5.33966937,4.80607529,3.17618995,5.20634201,5.6048332,4.74213764,3.07957801,3.06792686,3.08924157,2.06788571,3.07357924,4.08283621,4.16734928,4.26783565,3.22626625,4.42177527,2.10224179,5.18806975,5.04572727,5.64465845,5.18158796,5.28801665,4.09581419,4.81495258,5.04260386,4.8968467,5.72297348,5.47230673,5.33377082,3.81969729,5.40920585,4.26406373,3.4618462,3.2767678,5.03727169,3.79274958,4.43317372,3.68433253,3.96585266,4.81161206,0,0
404,1,0.93659851,2.44547658,0.60712705,1.59784114,-0.66747646,-0.30816458,1.86643163,2.33840132,1.154137,-0.78102405,-0.41599066,-0.6938807,0.06356873,2.42169958,1.1252801,3.16740631,1.02599496,2.76949105,2.91119914,1.32871002,2.0011209,2.15834952,3.38781526,1.38483973,1.59605063,1.9029092,1.68908857,-0.75897069,0.9672978,0.12075749,1.4635441,1.96942053,1.09096913,1.58823069,2.34778108,2.21391926,1.37124845,2.44892284,3.18817879,1.01027156,1.96834691,2.80320733,3.07155217,3.15635019,2.21928127,3.20164324,2.10789646,1.94805522,2.62200672,1.1777454,-0.88724831,0,0
405,1,2.67369581,4.04819902,3.69298889,3.91682173,3.38620132,3.58219645,5.56863232,3.99259557,4.91124477,1.91274309,4.14487598,2.73619854,3.8462598,3.52014329,3.9851604,4.49114394,3.56859017,2.87723249,2.94182437,2.1328515,1.96295601,3.2186666,3.73671527,3.42232297,3.29611293,2.76817094,3.34955558,1.67040811,3.27915858,4.72491175,5.82135112,5.79593144,4.7834925,4.09837057,5.72793378,5.23557741,5.28115693,4.86286779,4.80342329,3.81658514,4.43441678,5.43836582,4.82174531,4.24455101,3.19486486,5.39073122,4.21417231,5.18355901,3.27992131,4.01979528,2.60091204,0,0
406,1,2.35139821,2.31331982,1.76938457,2.17380172,1.18775067,2.13849401,1.78322015,2.48251361,1.89997054,1.29306278,1.48406435,1.54308082,1.71006804,2.9119403,2.2225611,1.6869769,1.63619584,2.49194267,2.85859545,2.01820171,2.7383318,2.62184225,3.40202517,1.99528207,2.22744621,2.82844056,2.9579445,1.11128336,1.72243453,1.22790036,1.25583449,1.61602125,1.40182165,2.25790679,0.99965033,1.5734439,1.39902609,2.16269119,2.20011214,1.70220239,1.75499155,2.78963823,2.12243943,1.5450265,2.93865748,1.85758872,2.68031687,1.70046972,1.81039682,1.39638414,2.22800122,0,0
407,1,3.88029824,3.31674953,3.07511656,3.35733724,4.05463123,4.49574507,3.49240623,3.69145826,4.66998363,3.36789812,4.0786248,4.0399764,4.03565203,2.77968798,3.72205492,3.24661025,3.2251432,2.83384052,2.61935036,2.7572867,3.0062491,3.07727091,3.22274666,3.21541047,3.17683866,3.14862114,3.11698777,2.87119186,2.86927757,3.31037572,3.96285851,3.67985119,3.3173247,3.23652468,3.373943,3.24396246,3.41686365,3.69811688,3.08622615,3.98756662,2.97741179,3.16669564,2.68566149,2.43986229,3.39260252,3.13474806,3.13032861,3.06658592,3.34159252,3.24386277,3.38120969,0,0
408,1,2.55083744,3.47413577,3.21388566,3.05924127,2.73155772,3.38266713,3.51142658,3.37351846,4.53813656,2.13765724,3.10362417,2.24279483,2.57700571,3.54775492,3.58866176,3.52304387,3.2622088,3.25644236,3.62993887,2.89598239,3.04854143,3.64620617,4.82673858,4.15634712,3.38897438,3.50594752,4.08484289,0.94263351,3.23286021,2.61276732,3.45823159,3.55306119,3.52901122,3.11525168,3.19245808,4.21089816,2.67469773,5.00481427,4.98024737,3.69234936,3.10027453,4.77214481,4.8034342,4.04186279,3.06202619,4.76255704,3.07304043,3.1534012,2.75713529,2.86239992,2.22372397,0,0
409,1,2.09766788,3.1781824,3.10629899,2.77599422,1.93773401,2.19106196,3.61738018,3.45686385,3.07216133,0.73072834,2.1281417,1.3834482,2.19615788,2.9780964,3.13843229,3.44978133,2.50822154,2.52634972,2.91651662,1.78383684,2.03393389,2.81597437,3.04188531,2.8849379,2.37475531,2.34252202,2.53355046,0.92374536,2.2820358,2.83662729,3.64078777,3.77247354,3.2392909,2.73105534,3.89257086,3.57576323,3.01280957,3.38280614,3.66992711,2.54069471,3.20611007,3.54523679,3.51882327,3.22381843,2.71248114,3.9565053,3.1840072,3.23319055,2.95178774,2.6576571,1.46573494,0,0
411,1,3.28209998,4.06819995,3.91855969,3.93103479,4.09287517,4.76804934,4.64111186,4.31255924,5.22215661,3.03055998,4.27370452,3.70948365,3.94817185,3.60460061,4.03547392,5.03296185,3.88955099,3.998438,4.07832622,3.4974666,3.41711404,3.88045504,5.19237068,4.08960264,4.45504856,4.07882732,4.1935049,1.94712068,4.02280194,4.06933866,5.29889342,4.7238412,4.55706144,4.02692502,4.4535715,5.34576199,4.03286338,5.62333341,5.31615852,4.65453286,4.74702029,5.48336576,4.65897346,4.57223414,4.00932293,5.06277531,4.65282999,4.76708259,4.98950223,4.41728069,3.18921052,0,0
412,1,1.77590907,3.36454789,2.05747413,2.73464722,0.62248615,1.20136914,3.53723577,3.45751884,2.36734559,-0.01293153,1.41827963,0.03616958,1.71007343,2.82560787,2.33818368,3.10554344,1.92280248,2.91353371,3.35505878,1.65207074,2.37866707,3.19267378,3.44088109,2.37523998,2.24865074,2.67083454,2.26213781,0.8931457,1.8661154,3.09689696,3.80557511,4.05161097,2.78810026,2.77334854,3.98722511,3.89737115,3.34649915,2.99246416,3.49943114,2.04965956,3.9909839,3.93392772,3.95549353,4.13339441,2.96611179,4.26352291,3.42601798,3.94274776,2.32603231,3.23042667,0.54395498,0,0
413,1,3.09646312,3.82572116,3.31995884,3.73311995,3.32979396,3.59474884,4.82815279,4.16342642,4.09960123,2.20041871,3.63364532,3.16392488,3.92006897,3.20039644,3.61085947,3.90210301,3.25379134,3.22809653,3.29843592,2.97799097,2.89586614,2.99762723,3.49098487,3.19588932,3.21405682,2.86918077,3.03251827,2.08958883,3.03109287,4.91654114,5.29127686,4.91245098,4.18145222,3.85872204,4.62756203,4.57638783,4.25949329,4.10252872,3.77628677,3.5701972,4.40730326,4.05244472,3.80902618,4.17675117,3.81607353,4.38134739,4.45918173,4.87037956,3.16379364,4.24429004,2.77875294,0,0
414,1,1.5255283,2.64508434,2.45339671,2.08028506,1.87622171,2.27120005,3.16775139,2.65846683,3.88544634,1.08415846,2.83761033,1.47842754,1.79254496,2.29154714,2.58852658,3.65203653,2.60133042,2.17846904,2.56609974,1.56593394,1.01690471,2.89792137,3.73360799,2.5000918,2.34398722,2.86146079,3.20874597,-0.05041939,2.43570898,2.32517358,2.83440236,3.28569249,3.25603298,2.55916519,3.13893683,4.15506042,2.58807302,4.20966834,4.82582063,3.24726903,2.35389052,4.28587544,4.24523517,3.89496908,2.39543465,4.24820496,2.08977451,2.64871598,2.17725628,2.02080909,1.05066822,0,0
415,1,1.4179897,2.44056499,0.87639177,1.00017456,-0.50476976,-0.22775346,1.79570087,1.92890995,1.16973213,-0.42076383,0.22239284,-0.15604083,0.32473047,2.78727589,1.26712596,1.14168021,0.90900078,2.30432985,2.15570887,1.32255548,2.52137328,2.58405423,2.42976377,1.22647679,1.26362632,2.00838352,1.33683674,-0.29448113,0.70445016,0.92306121,1.54040647,1.75789514,1.08552494,1.64478629,1.80691943,1.80892097,1.66663721,1.62409742,1.09352744,0.82235848,2.02631246,1.5796077,2.40575343,2.54302669,2.08271275,2.21384547,2.20386754,1.54227615,1.20555688,1.33840907,-0.32355278,0,0
416,1,-1.98969431,-1.54595727,-3.16698851,-1.70759065,-4.62858663,-5.0152806,-2.24678531,-1.72645652,-4.47044135,-4.63887167,-4.57624929,-4.26884382,-3.584343,-1.48063355,-3.432652,-1.76431123,-3.70207913,-2.26814709,-2.2023064,-3.17832858,-3.01374728,-0.50349096,-3.22574027,-3.84751742,-4.20375152,-2.29674979,-3.37532813,-1.80775646,-3.46182492,-2.53931515,-3.32441842,-2.26146872,-2.58905397,-2.37896547,-1.65525927,-3.09948858,-1.81760022,-3.48432548,-2.71506094,-3.61653289,-2.93213127,-3.58984513,-2.41852715,-1.76568031,-2.32871129,-2.75902685,-2.05162449,-2.91453375,-2.67929007,-3.43112161,-3.7625668,0,0
419,1,1.29163227,1.82578582,1.40929898,1.70269284,1.34672798,1.42957976,2.36024141,2.31309562,2.37758469,0.18756774,1.3596882,0.6049084,1.37004227,1.66583786,1.8589253,2.72177977,1.25496673,2.14140628,1.66938816,0.21837523,0.06610508,1.90935532,1.7634984,1.30180993,1.0444642,1.25927406,1.35653187,0.07081205,1.35570154,2.04923305,2.42563191,2.84803149,2.17272768,1.92989184,3.18551809,2.7281082,2.86260541,1.91772933,2.48589478,1.56446315,1.79401509,2.3539089,2.36116353,2.31640445,1.54525152,2.95296793,1.80613026,2.34197218,1.4485109,1.48838133,1.93424497,0,0
420,1,0.32979651,0.79778416,0.18040057,0.90087303,-0.76212536,-0.56999816,0.68456652,0.67908165,0.04882912,-0.69698619,0.03990351,0.65043305,-0.53465797,1.19017354,-0.20514048,0.78168003,-0.31069462,0.94208562,0.50772842,0.3136418,0.31623709,1.95107654,0.67495236,-0.20017542,0.43302887,0.12771732,0.17769933,0.25624545,0.47457636,-0.37862706,-0.17993644,0.68830173,0.17730014,0.44212531,1.22995951,0.26805626,0.99223323,1.31280463,0.37504814,0.24100363,0.20869481,0.44238574,0.88573952,0.79269997,0.68424237,1.10830444,0.91132309,0.54137414,0.61211376,1.05948992,-0.36220914,0,0
421,1,3.19440168,4.26041592,3.48566021,4.03072096,3.5596317,3.80731913,4.37158788,3.93594761,4.57481459,2.57674308,3.55294441,2.60567801,3.54419134,4.01934351,3.7812879,4.76343923,3.47768588,4.13426254,3.7510434,2.96316219,3.27561615,3.69275153,4.45490051,4.13712319,3.68530626,3.2821081,3.67767572,1.76914803,3.90473436,3.71974387,5.07809808,4.85582186,3.94599184,3.75962234,4.79910814,4.64434008,3.94735478,5.0188074,4.35894316,3.63554119,4.80343508,5.00192939,5.22809717,4.55886131,4.01885924,5.60422426,4.55413259,4.91338081,4.28793611,4.30723613,2.56973273,0,0
423,1,2.33808455,3.29470708,3.1898584,2.75739172,2.58715906,3.0093463,3.81358053,3.40449569,4.19215995,1.88346795,2.73659328,2.07387644,2.36591033,2.94152184,3.03632059,4.21405407,2.95835907,2.30798357,2.7809013,2.24260915,2.21654197,3.63938012,4.32702997,3.40051842,3.40258101,3.9230843,3.71140957,1.21604155,3.08726381,2.77205553,3.48457397,3.54425339,3.47393205,3.14860724,3.27613993,3.98614706,2.78999299,4.55852126,4.65370023,3.5832785,3.32469378,4.6022287,4.39987006,3.98397457,3.00788753,4.50643341,2.96006063,3.09747509,3.10834981,3.07602252,1.97604042,0,0
424,1,2.70831686,4.12505083,3.8225765,4.21273905,3.29310783,4.18360945,4.98811906,4.46805092,5.32259973,2.1493772,3.64070345,2.3958181,3.57285714,4.10948049,4.08573371,5.32872707,3.99688825,4.04214208,4.1104297,3.10681183,3.28073467,4.07138299,4.94261258,4.04588988,4.08499499,3.55727308,4.11650212,1.39885646,3.65525714,4.01022078,5.53813214,5.72595892,4.59438176,4.01767504,5.33645093,6.0206986,4.31898541,6.0635547,6.40276571,4.1420437,5.03729971,6.02490898,5.70062968,5.17095944,4.00161961,6.44469801,4.2640978,5.31529061,4.16558895,4.22542008,2.4132251,0,0
425,1,2.44491935,2.55834505,2.22702025,3.08553381,2.31079256,2.28879822,3.90482939,2.75095706,2.77610426,1.22176518,2.47513128,2.00855996,2.6320421,2.15738815,2.38396677,3.77509347,1.82288976,1.60162164,1.55874579,0.56583574,0.18531626,2.30650726,2.27524295,2.02360025,1.76481313,2.22160559,2.23466213,2.19141622,2.56671976,3.14636328,3.49338281,4.01315991,2.86087506,2.44012487,3.614158,3.08807079,3.57141357,2.87891906,2.62126372,2.47067628,2.60432053,2.95490466,2.82399052,2.50058439,2.16794459,3.40524147,3.22940612,3.40142191,2.51082195,2.66958438,2.03982983,0,0
427,1,1.05886348,1.54292268,1.12336298,1.35636509,0.9399528,0.52436429,1.81241788,1.58400063,1.56673867,0.30328768,1.60489018,1.55487334,0.95582047,0.42385673,1.08137485,1.41927628,0.69852343,-0.35550365,-0.41360298,-0.08397424,-0.51722645,1.29283046,0.50326047,1.01011239,0.25158041,0.56612262,0.67931839,0.78018678,0.9327873,1.74891474,1.45410671,1.18915461,1.54914044,1.13336168,2.13623319,1.06085804,2.02904975,0.6575004,1.55270403,1.46965622,0.53094581,1.13045162,0.96634562,0.60220871,0.63249859,1.49165132,1.01928917,0.88851786,0.49760754,1.06920027,1.07905358,0,0
430,1,1.84713997,2.82503117,2.02553997,2.95119588,1.29531293,1.85471986,2.98100446,2.75050952,2.19601689,0.37196774,1.08087652,0.27946918,1.4129209,2.50429938,2.03010092,3.38734438,1.8546825,2.77199013,2.95572205,2.03888535,2.20285375,2.62075127,2.66763791,1.99148931,1.98990673,1.90833579,2.00531117,0.75834468,2.03190492,2.75453864,3.21599181,3.22205109,2.38108639,2.58296364,3.63872098,3.1383862,3.36276212,3.35959403,2.81323457,1.98798594,2.91907174,3.52039192,2.8217642,3.56673984,2.84282363,3.56422165,3.38459567,3.99892086,3.08969985,2.58509655,0.92812309,0,0
431,1,0.39106069,1.85500243,0.06709147,0.81422204,-1.39043166,-0.96293684,0.09527674,0.94987772,0.02631781,-1.48894461,-1.39609721,-1.73161988,-1.01679831,1.41326951,-0.236498,1.38707589,-0.23067516,1.37229945,1.58186707,0.24607331,0.45761793,2.21921338,2.10944977,0.49855326,0.47293407,1.4833062,1.1342661,-0.50346373,-0.00213932,-0.22400025,-0.40236087,0.20356697,0.07733927,0.74995516,1.07542241,0.66800863,0.68064808,1.00152223,1.60609017,0.54690299,0.70226709,2.2402989,1.94767059,2.30241897,1.29424989,1.95371327,1.32100503,0.5522959,0.99152694,0.00872302,-1.26750806,0,0
432,1,3.19131286,3.69222036,3.76528758,3.63647044,4.16602671,4.9115348,4.82751676,4.09847377,5.19097154,3.17868851,4.58532648,3.71884769,4.31259996,3.55046363,4.67922409,4.54217767,3.71093441,3.70663851,3.99406768,3.4568276,3.85206008,3.43252689,4.86473094,4.21853837,4.05118832,4.03473028,4.18741505,2.13752545,4.02519246,4.19651151,5.0897687,4.80028566,4.25174849,3.95648619,4.2781335,5.15477928,4.23729931,4.75413069,5.01523501,4.91842311,4.72964549,5.25639787,4.5890873,4.52689921,4.23399859,4.60938565,4.35674966,4.59232199,3.63563692,4.12492282,3.46438346,0,0
433,1,1.68801305,2.54093458,2.32455655,2.44426439,1.87738652,2.01143689,4.24354277,2.8144189,2.99606597,0.84146176,2.4042892,1.5588179,2.26552059,1.98817616,2.67274844,2.94943665,1.94293431,0.56126864,0.75740783,0.58441323,-0.19571232,2.59643329,1.96747213,2.10895231,1.18889404,1.11004054,1.85095422,1.16041216,2.90314744,3.91785709,3.57012294,3.75201135,3.44157011,2.64729115,4.07507871,3.8080439,3.76481998,3.16793173,3.3063918,2.68038102,3.30325869,2.97192142,3.33419277,3.37232053,1.81719495,4.22798074,3.02120589,3.45285795,1.75792345,3.100305,1.78287343,0,0
435,1,3.03331178,3.7947295,3.47711894,3.62644115,2.4935375,2.77703213,4.43296354,3.70132089,3.70067841,1.53873479,2.78977099,1.92263334,2.80961824,3.2942393,3.55913827,4.73063223,3.5108993,3.48493137,3.25834962,2.44025054,2.69055028,3.54987388,4.07952911,3.06939375,3.26441605,2.82673058,3.06230318,1.23535209,2.9965991,3.20328785,4.35540462,3.94129837,3.75912121,3.46967489,4.42238221,4.51758389,3.90762213,4.52237975,4.09281297,3.19810182,3.84958962,4.04613283,4.40144721,4.16577592,3.69890438,4.98390644,3.95369191,4.38614248,3.63997622,3.31999974,1.84390736,0,0
436,1,1.92615436,3.36541131,2.67963215,3.1272684,1.37609348,1.98125122,3.44685415,3.11715254,3.66339931,0.8398217,1.99475396,0.5632156,1.98015209,2.90183997,2.81388703,3.85239045,2.64111571,3.92008417,3.44515686,2.35724838,3.01108921,3.18505048,3.89163379,2.9770996,3.05199388,2.73420758,2.89588098,0.82159435,2.43292662,3.39916245,3.39985133,3.50604348,3.13682888,2.89899815,4.09860024,4.44480236,4.00215956,4.17690226,4.25590296,2.98940929,3.6815838,5.10695712,4.08900041,4.2103793,3.06638473,5.10743957,3.3951094,4.11393656,2.84588191,3.56881804,1.09528458,0,0
438,1,2.58458021,3.34721164,2.79585414,2.81653483,2.04148118,2.77777861,3.2135273,3.06005213,3.40806114,1.13618603,2.61263794,1.65181171,2.19121149,3.22342947,3.0405961,3.94591475,2.60800028,3.87811365,4.06592831,3.03006571,3.5486848,3.93310849,4.19471188,2.85229582,3.1055532,2.79964078,2.89438742,0.86068084,2.47650359,2.28029465,3.1347986,3.35590906,2.76381291,2.71825169,3.35248317,3.85008171,2.80147959,3.75199697,3.75411599,2.58613511,3.16266106,3.66999187,3.88960376,3.69727427,3.06914676,4.12197159,3.41734009,3.53537676,3.0314278,2.77204913,1.40129239,0,0
443,1,3.22491128,4.23169463,4.15390423,4.04145965,4.68644464,5.1085503,5.28572786,5.10415477,6.07091887,3.12371464,4.67886082,3.6296384,4.25597092,3.75259662,5.07758117,4.97775093,4.4332032,3.90938828,3.91202046,3.339564,3.11602682,3.70257389,5.336186,4.49187073,4.37549181,4.09126612,4.57428002,1.77510393,3.98552157,4.27129962,5.35530457,4.9196875,4.97689414,4.33451662,4.55531729,5.97653506,4.5254262,6.01270524,6.17272337,4.87619079,4.28869262,6.27472373,4.69907196,4.23806246,3.70136219,5.64398245,4.21426655,4.80095988,3.84997772,3.98099552,3.6776284,0,0
